student_id,skill,exercise_id,correct,hint_count,attempt_count,response_time,time_interval
177522,Ordering Real Numbers,37639,1,0,1,41,0
177533,Proportion,24304,1,0,1,30,0
177540,Addition and Subtraction Fractions,419165,1,0,1,14,0
177545,Interior Angles Figures with More than 3 Sides,89181,0,0,2,118,0
177546,Addition and Subtraction Integers,89898,1,0,1,266,0
177546,Addition and Subtraction Integers,89827,1,0,1,47,0
177546,Division Fractions,218718,1,0,1,147,0
177548,Surface Area Rectangular Prism,126426,1,0,1,90,0
177551,Properties and Classification Polygons with 5 or more sides,265802,1,0,1,71,0
177561,Rounding,373723,1,0,1,177,0
177565,Area Irregular Figure,673278,0,4,2,160,0
177572,"Angles - Obtuse, Acute, and Right",551828,1,0,1,54,0
177577,Ordering Positive Decimals,66523,1,0,1,70,0
177579,Interior Angles Figures with More than 3 Sides,584275,0,1,1,56,0
177583,Multiplication Mixed Fractions,678059,0,0,1,47,0
177584,Addition and Subtraction Fractions,418738,0,0,1,165,0
177585,Addition and Subtraction Fractions,418933,1,0,1,132,0
177593,Addition and Subtraction Fractions,419644,1,0,1,577,0
177594,Ordering Positive Decimals,519758,1,0,1,18,0
177595,Least Common Multiple,571040,0,0,2,230,0
177596,Divisibility Rules,87566,1,0,1,76,0
177597,Addition and Subtraction Fractions,419206,0,3,2,82,0
177613,Division Fractions,87083,1,0,1,66,0
177613,Mean,334985,0,0,3,207,0
177614,Addition and Subtraction Integers,89827,0,0,2,31,0
177617,Least Common Multiple,246943,0,0,1,75,0
177617,Least Common Multiple,246870,1,0,1,27,0
177617,Mean,335193,0,0,1,53,0
177619,Percent Of,335265,1,0,1,393,0
177620,Exponents,188605,1,0,1,16,0
177620,Ordering Positive Decimals,85707,1,0,1,25,0
177623,Absolute Value,338854,1,0,1,128,0
177624,"Order of Operations +,-,/,* () positive reals",85117,0,0,2,157,0
177625,Least Common Multiple,246882,1,0,1,76,0
177626,Mean,334996,1,0,1,41,0
177626,Multiplication Fractions,86792,1,0,1,45,0
177626,Divisibility Rules,188767,1,0,1,86,0
177629,Addition and Subtraction Integers,84907,0,1,2,113,0
177631,Multiplication and Division Positive Decimals,335451,1,0,1,101,0
177631,Addition and Subtraction Fractions,37156,1,0,1,64,0
177638,Graph Shape,39660,1,0,1,32,0
177648,Multiplication and Division Integers,94840,1,0,1,9,0
177654,Addition and Subtraction Integers,89951,1,0,1,42,0
177671,Table,21621,1,0,1,58,0
177674,Addition and Subtraction Integers,89735,1,0,1,31,0
177679,Ordering Positive Decimals,85708,0,0,4,63,0
177679,Probability of a Single Event,314642,0,1,2,94,0
177684,Distributive Property,187116,0,3,3,116,0
177714,Equivalent Fractions,372271,1,0,1,23,0
177715,Multiplication Whole Numbers,341715,0,0,1,115,0
177731,Division Fractions,218735,1,0,1,38,0
177737,Addition and Subtraction Fractions,419111,1,0,1,30,0
177739,Addition and Subtraction Positive Decimals,335307,1,0,1,80,0
177758,Unit Conversion Within a System,496442,0,0,1,91,0
177773,Exponents,403737,1,0,1,38,0
177776,"Order of Operations +,-,/,* () positive reals",559988,0,0,1,43,0
177784,Multiplication Fractions,86791,1,0,1,55,0
177787,Multiplication and Division Integers,94856,1,0,1,20,0
177788,Addition and Subtraction Integers,189195,1,0,1,105,0
177788,Multiplication Fractions,86778,1,0,1,59,0
177788,Counting Methods,29397,1,0,1,54,0
177796,Area Trapezoid,171335,1,0,1,52,0
177807,Pythagorean Theorem,75177,1,0,1,166,0
177816,Ordering Positive Decimals,519758,0,0,1,64,0
177821,Addition and Subtraction Fractions,418967,1,0,1,107,0
177831,Multiplication and Division Integers,94836,1,0,1,81,0
177838,Multiplication and Division Integers,94844,1,0,1,61,0
177884,Addition and Subtraction Fractions,418366,1,0,1,60,0
177885,Addition and Subtraction Fractions,418515,1,0,1,154,0
177887,Addition and Subtraction Integers,84900,1,0,1,26,0
177887,Multiplication and Division Integers,54447,1,0,1,64,0
177887,Addition and Subtraction Fractions,417811,1,0,1,62,0
177893,Multiplication Fractions,86793,1,0,1,30,0
177893,Division Fractions,87084,1,0,1,39,0
177893,Addition and Subtraction Integers,89723,1,0,1,41,0
177893,Addition and Subtraction Integers,84897,1,0,1,28,0
177894,Multiplication and Division Integers,90085,1,0,1,15,0
177896,Multiplication Fractions,86794,1,0,1,32,0
177897,Addition and Subtraction Integers,84900,1,0,1,67,0
177897,Multiplication Fractions,86776,1,0,1,30,0
177904,Surface Area Rectangular Prism,135547,0,3,2,145,0
177906,Equation Solving Two or Fewer Steps,87486,0,0,1,64,0
177908,Circumference ,75486,1,0,1,60,0
177909,Multiplication and Division Integers,54184,1,0,1,10,0
177909,Surface Area Rectangular Prism,135523,0,3,1,151,0
177912,Ordering Integers,66645,1,0,1,86,0
177912,Addition and Subtraction Fractions,419102,1,0,1,244,0
177913,Addition and Subtraction Integers,89734,0,3,2,84,0
177913,Multiplication and Division Integers,54181,1,0,1,34,0
177913,Area Trapezoid,91402,0,3,2,88,0
177916,Multiplication and Division Integers,94840,1,0,1,68,0
177928,Composition of Function Adding,223435,1,0,1,56,0
177954,Addition and Subtraction Integers,505512,0,1,1,17,0
177956,Addition and Subtraction Fractions,508647,1,0,1,70,0
177957,Unit Conversion Within a System,123990,0,0,1,33,0
177957,Division Fractions,516171,1,0,1,201,0
177984,Probability of a Single Event,119262,1,0,1,20,0
178032,Range,92364,0,3,2,594,0
178032,Median,335110,0,0,1,97,0
178114,Proportion,87269,1,0,1,29,0
178132,Properties and Classification Quadrilaterals,264854,1,0,1,22,0
178161,Mode,216754,1,0,1,87,0
178175,Conversion of Fraction Decimals Percents,85846,1,0,1,9,0
178190,Distributive Property,161751,1,0,1,63,0
178209,Area Triangle,169928,0,0,1,120,0
178227,Range,108313,1,0,1,73,0
178265,Unit Conversion Within a System,123164,1,0,1,25,0
178270,Write Linear Equation from Slope and y-intercept,201730,1,0,1,56,0
178310,Polynomial Factors,160404,1,0,1,68,0
178310,Equivalent Fractions,359739,1,0,1,42,0
178334,Volume Cone,130150,0,2,2,57,0
178336,Equation Solving More Than Two Steps,163496,0,3,1,32,0
178336,Pythagorean Theorem,196703,0,3,1,40,0
178341,Finding Slope From Equation,129520,0,3,1,46,0
178356,Perimeter of a Polygon,583731,1,0,1,191,0
178382,Rounding,662556,0,4,7,143,0
178387,Addition and Subtraction Fractions,419648,0,0,2,579,0
178394,Percent Of,482376,1,0,0,132,0
178397,Circumference ,89534,0,0,2,65,0
178397,Circumference ,89562,1,0,1,67,0
178398,Least Common Multiple,86168,1,0,1,57,0
178403,Multiplication and Division Positive Decimals,335433,1,0,1,182,0
178413,Divisibility Rules,121874,1,0,1,161,0
178413,Area Triangle,170038,0,0,1,44,0
178419,Equation Solving Two or Fewer Steps,87510,1,0,1,82,0
178433,Finding Percents,335572,1,0,1,94,0
178435,Combining Like Terms,530677,0,0,6,627,0
178438,Equation Solving Two or Fewer Steps,530990,1,0,1,83,0
178440,Multiplication and Division Integers,529173,1,0,1,40,0
178443,Addition and Subtraction Integers,526603,0,0,3,102,0
178444,Multiplication and Division Integers,90136,0,0,1,32,0
178446,Combining Like Terms,530677,1,0,1,99,0
178448,Addition and Subtraction Fractions,86544,1,0,1,177,0
178453,Addition and Subtraction Integers,53835,0,4,3,25,0
178460,Range,335207,0,0,2,41,0
178460,Rounding,88411,1,0,1,19,0
178462,Venn Diagram,93153,0,0,1,31,0
178464,Addition and Subtraction Fractions,86548,0,0,1,76,0
178464,Range,335225,1,0,1,42,0
178464,Addition and Subtraction Fractions,86758,0,0,1,79,0
178465,Addition and Subtraction Positive Decimals,335378,0,0,1,386,0
178465,Addition and Subtraction Integers,89897,0,0,2,47,0
178466,Multiplication and Division Positive Decimals,335469,0,0,1,362,0
178466,"Order of Operations +,-,/,* () positive reals",84998,1,0,1,89,0
178467,Perimeter of a Polygon,668053,1,0,1,66,0
178471,Area Rectangle,91365,0,0,2,206,0
178472,Equation Solving Two or Fewer Steps,339615,0,1,1,50,0
178476,"Order of Operations +,-,/,* () positive reals",84997,0,0,1,45,0
178477,Area Triangle,172587,1,0,1,81,0
178477,Proportion,58666,1,0,1,38,0
178480,Exponents,88215,1,0,1,162,0
178481,Ordering Integers,53292,1,0,1,29,0
178482,Division Fractions,87047,0,5,2,58,0
178490,Addition and Subtraction Integers,533393,1,0,1,67,0
178511,Properties and Classification Polygons with 5 or more sides,569709,0,0,1,24,0
178512,Area Trapezoid,637272,0,1,2,94,0
178520,Substitution,685322,1,0,1,66,0
178541,Ordering Integers,524625,0,0,2,460,0
178541,Probability of Two Distinct Events,139562,0,0,1,56,0
178542,Prime Factor,524346,0,0,2,105,0
178544,Scientific Notation,525448,0,1,2,83,0
178544,Finding Percents,593761,1,0,1,50,0
178546,Pythagorean Theorem,526315,1,0,1,48,0
178547,Probability of Two Distinct Events,139491,1,0,1,130,0
178551,Exponents,525307,0,0,2,41,0
178553,Probability of Two Distinct Events,139532,0,0,1,79,0
178554,Distributive Property,523716,1,0,1,75,0
178554,Proportion,593690,1,0,1,262,0
178560,Addition and Subtraction Fractions,417730,0,0,1,50,0
178560,Scale Factor,86375,0,0,4,497,0
178560,Scale Factor,86271,1,0,1,60,0
178573,Addition and Subtraction Positive Decimals,548633,1,0,1,53,0
178573,Percent Increase or Decrease,670639,1,0,1,182,0
178577,Multiplication and Division Integers,524285,1,0,1,57,0
178577,Multiplication and Division Integers,524293,1,0,1,15,0
178577,Computation with Real Numbers,610680,0,1,3,42,0
178577,Equation Solving Two or Fewer Steps,87498,1,0,1,64,0
178582,Order of Operations All,527943,1,0,1,114,0
178582,Equation Solving Two or Fewer Steps,87474,0,0,1,12,0
178586,Finding Percents,668669,0,2,2,34,0
178587,Multiplication and Division Integers,94834,1,0,1,185,0
178593,Addition and Subtraction Positive Decimals,548620,1,0,1,66,0
178594,Exponents,188614,0,3,3,105,0
178595,Addition and Subtraction Fractions,599669,1,0,1,36,0
178595,Solving for a variable,615118,0,1,2,283,0
178596,Division Fractions,604397,1,0,1,166,0
178597,Ordering Integers,66673,1,0,1,34,0
178601,Solving for a variable,615863,0,1,2,37,0
178625,Area Parallelogram,172515,1,0,1,77,0
178635,Area Trapezoid,173057,0,0,1,118,0
178642,Area Circle,172345,0,0,1,84,0
178642,Area Circle,172399,1,0,1,37,0
178643,Congruence,71795,1,0,1,63,0
178645,Exponents,636320,1,0,1,58,0
178674,Order of Operations All,50988,0,4,1,444,0
178675,Equation Solving Two or Fewer Steps,87499,1,0,1,16,0
178678,Multiplication and Division Integers,94840,1,0,1,134,0
178687,Subtraction Whole Numbers,543127,1,0,1,436,0
178688,Computation with Real Numbers,609908,0,1,3,265,0
178692,Addition and Subtraction Positive Decimals,550049,1,0,1,34,0
178692,Addition and Subtraction Positive Decimals,550053,1,0,1,77,0
178692,Addition and Subtraction Integers,572569,1,0,1,40,0
178692,Divisibility Rules,588109,0,0,1,34,0
178692,Prime Number,87959,1,0,1,34,0
178693,"Order of Operations +,-,/,* () positive reals",84987,1,0,1,61,0
178694,Addition and Subtraction Fractions,417661,1,0,1,203,0
178694,Equation Solving Two or Fewer Steps,87614,1,0,1,15,0
178694,Median,257170,1,0,1,19,0
178709,Division Fractions,87082,1,0,1,83,0
178709,Conversion of Fraction Decimals Percents,434050,0,0,1,76,0
178711,Addition and Subtraction Integers,89826,1,0,1,10,0
178712,Addition and Subtraction Integers,89941,0,0,2,76,0
178712,Absolute Value,338856,1,0,1,11,0
178715,Addition and Subtraction Positive Decimals,548635,1,0,1,67,0
178717,Divisibility Rules,188773,0,0,1,94,0
178717,Exponents,188652,0,0,1,75,0
178719,Multiplication and Division Positive Decimals,335416,0,4,3,83,0
178719,Addition and Subtraction Integers,89895,0,3,4,71,0
178719,Median,335128,1,0,1,31,0
178723,Addition and Subtraction Positive Decimals,335360,1,0,1,100,0
178723,Multiplication Fractions,86882,1,0,1,53,0
178723,Least Common Multiple,246954,1,0,1,58,0
178727,Solving for a variable,615873,1,0,1,37,0
178727,Conversion of Fraction Decimals Percents,662437,1,0,1,54,0
178727,Finding Percents,668665,1,0,1,56,0
178729,Division Fractions,87054,1,0,1,65,0
178733,Rounding,662564,0,4,2,107,0
178733,Multiplication and Division Positive Decimals,335471,1,0,1,200,0
178733,Conversion of Fraction Decimals Percents,334809,1,0,1,59,0
178759,Complementary and Supplementary Angles,661420,1,0,1,29,0
178760,Area Parallelogram,171224,0,0,0,426,0
178760,Area Parallelogram,637267,0,0,2,113,0
178764,Point Plotting,3154,1,0,1,63,0
178769,Complementary and Supplementary Angles,563980,1,0,1,53,0
178774,Area Triangle,172663,0,0,1,98,0
178778,Area Irregular Figure,208740,0,0,6,291,0
178778,Percent Of,482331,0,0,5,132,0
178791,Addition and Subtraction Integers,89741,1,0,1,95,0
178797,Percent Of,71359,1,0,1,28,0
178799,Circumference ,89579,1,0,1,69,0
178819,Proportion,593718,0,0,2,182,0
178820,Scientific Notation,525436,1,0,1,43,0
178820,Calculations with Similar Figures,71410,1,0,1,51,0
178821,Pythagorean Theorem,526303,1,0,1,185,0
178823,Equation Solving Two or Fewer Steps,523843,0,0,2,183,0
178823,Scientific Notation,525456,0,0,2,154,0
178823,Proportion,593690,1,0,1,118,0
178823,Probability of Two Distinct Events,139571,0,0,0,52,0
178825,Number Line,524004,1,0,1,50,0
178825,Scientific Notation,525752,1,0,1,56,0
178825,Properties and Classification Polygons with 5 or more sides,619379,1,0,1,84,0
178828,Exponents,525313,1,0,1,24,0
178829,Unit Rate,190281,1,0,1,66,0
178838,Division Fractions,87106,1,0,1,55,0
178842,Equation Solving Two or Fewer Steps,87581,1,0,1,68,0
178844,Addition and Subtraction Positive Decimals,543131,1,0,1,87,0
178844,Addition and Subtraction Integers,572557,1,0,1,38,0
178845,Addition and Subtraction Integers,89821,1,0,1,46,0
178845,Order of Operations All,524418,1,0,1,79,0
178845,Computation with Real Numbers,610680,1,0,1,28,0
178851,Addition and Subtraction Integers,572528,1,0,1,78,0
178854,Order of Operations All,524419,1,0,1,48,0
178854,Finding Percents,668658,1,0,1,62,0
178857,Addition and Subtraction Positive Decimals,550049,1,0,1,56,0
178857,Percent Of,667676,1,0,1,51,0
178858,Addition and Subtraction Integers,570300,1,0,1,64,0
178859,Computation with Real Numbers,609910,1,0,1,12,0
178866,Prime Number,88077,0,0,2,102,0
178874,Area Circle,172406,0,1,2,51,0
178932,Order of Operations All,51073,1,0,1,23,0
178947,Addition and Subtraction Integers,89858,1,0,1,29,0
178947,Multiplication Fractions,86790,1,0,1,43,0
178960,Multiplication Fractions,86878,1,0,1,54,0
178970,Addition and Subtraction Fractions,418560,1,0,1,83,0
178981,Absolute Value,338856,0,2,16,125,0
178992,Division Fractions,87063,1,0,1,494,0
179005,Properties and Classification Polygons with 5 or more sides,619379,0,0,2,40,0
179006,Addition and Subtraction Integers,524237,0,0,3,71,0
179006,Conversion of Fraction Decimals Percents,524504,1,0,1,73,0
179007,Calculations with Similar Figures,95016,1,0,1,36,0
179008,Commutative Property,523706,1,0,1,70,0
179008,Ordering Real Numbers,525868,1,0,1,21,0
179008,Scientific Notation,525983,1,0,1,72,0
179008,Circumference ,89529,0,0,1,98,0
179009,Writine Expression from Diagrams,523335,1,0,1,106,0
179009,Writine Expression from Diagrams,523362,1,0,1,52,0
179013,Volume Rectangular Prism,89878,1,0,1,61,0
179015,Table,526574,1,0,1,59,0
179015,Properties and Classification Polygons with 5 or more sides,619382,1,0,1,47,0
179016,Conversion of Fraction Decimals Percents,334794,1,0,1,63,0
179017,Calculations with Similar Figures,86490,1,0,1,112,0
179017,Percent Of,85648,1,0,1,121,0
179018,Multiplying non Monomial Polynomials,636461,0,0,2,37,0
179019,Ordering Integers,523408,1,0,1,95,0
179019,Scale Factor,86299,1,0,1,100,0
179019,"Parts of a Polyomial, Terms, Coefficient, Monomial, Exponent, Variable",633960,1,0,1,116,0
179020,Equivalent Fractions,524478,1,0,1,31,0
179020,Translations,527160,1,0,1,20,0
179024,Equation Solving More Than Two Steps,163490,0,0,3,52,0
179025,Interpreting Coordinate Graphs ,527225,1,0,1,2,0
179037,Addition and Subtraction Positive Decimals,550047,0,2,6,230,0
179039,"Order of Operations +,-,/,* () positive reals",84980,0,3,3,27,0
179039,Order of Operations All,527937,0,1,2,112,0
179043,Conversion of Fraction Decimals Percents,659327,1,0,1,36,0
179044,Addition and Subtraction Positive Decimals,548639,1,0,1,64,0
179044,Equation Solving Two or Fewer Steps,87900,1,0,1,18,0
179057,Order of Operations All,527937,1,0,1,27,0
179057,Solving for a variable,615907,1,0,1,62,0
179058,Percent Increase or Decrease,670334,1,0,1,48,0
179061,Equation Solving Two or Fewer Steps,87890,0,4,4,62,0
179067,Solving for a variable,616379,1,0,1,40,0
179067,Percent Of,671719,1,0,1,32,0
179073,Addition and Subtraction Fractions,599672,1,0,1,32,0
179073,Exponents,188610,1,0,1,62,0
179076,Solving for a variable,624139,1,0,1,210,0
179076,Equation Solving Two or Fewer Steps,87841,1,0,1,69,0
179079,Rounding,88487,1,0,1,185,0
179101,Perimeter of a Polygon,668026,0,2,4,56,0
179102,Division Fractions,401887,1,0,1,113,0
179107,Properties and Classification Triangles,576940,1,0,1,32,0
179122,Multiplication Fractions,86778,1,0,1,70,0
179128,Area Trapezoid,173063,1,0,1,28,0
179129,Addition and Subtraction Fractions,86523,1,0,1,354,0
179131,Least Common Multiple,86142,1,0,1,11,0
179143,"Angles - Obtuse, Acute, and Right",140113,1,0,1,167,0
179147,Area Parallelogram,172484,1,0,1,70,0
179159,Ordering Integers,523429,1,0,1,141,0
179161,Addition and Subtraction Integers,89967,1,0,1,36,0
179161,Addition and Subtraction Integers,523785,0,1,2,47,0
179161,Scientific Notation,525424,1,0,1,184,0
179165,Multiplication Fractions,525338,0,0,9,189,0
179166,Probability of Two Distinct Events,93774,0,4,2,138,0
179176,Conversion of Fraction Decimals Percents,510240,1,0,1,227,0
179178,Conversion of Fraction Decimals Percents,524503,1,0,1,67,0
179178,Probability of Two Distinct Events,139483,0,3,6,331,0
179190,Probability of Two Distinct Events,139617,1,0,1,36,0
179208,Volume Cone,130113,0,0,2,284,0
179209,Exponents,403765,0,3,2,60,0
179210,Finding Slope From Equation,129502,0,2,2,67,0
179211,Write Linear Equation from Graph,423001,0,4,1,62,0
179212,Exponents,403795,0,0,1,75,0
179212,Box and Whisker,289604,0,0,10,112,0
179214,Exponents,403800,0,0,1,55,0
179215,Finding Slope From Equation,129592,1,0,1,270,0
179215,Box and Whisker,289606,1,0,1,59,0
179219,Equation Solving Two or Fewer Steps,88303,1,0,1,77,0
179219,Finding Slope From Equation,129514,0,0,1,32,0
179220,Pythagorean Theorem,196815,1,0,1,152,0
179225,Addition and Subtraction Integers,53927,1,0,1,47,0
179226,Equation Solving Two or Fewer Steps,87721,1,0,1,64,0
179230,Equation Solving Two or Fewer Steps,88342,1,0,1,49,0
179230,Pythagorean Theorem,79371,1,0,1,43,0
179237,Addition and Subtraction Positive Decimals,530484,1,0,1,99,0
179239,Finding Slope from Ordered Pairs,536168,1,0,1,52,0
179241,Greatest Common Factor,121988,1,0,1,115,0
179244,Equation Solving More Than Two Steps,163384,0,4,3,142,0
179245,Finding Slope from Ordered Pairs,148788,1,0,1,14,0
179245,Write Linear Equation from Ordered Pairs,167375,0,0,1,140,0
179246,Equation Solving More Than Two Steps,163449,0,3,2,150,0
179247,Distributive Property,531479,1,0,1,82,0
179247,Box and Whisker,289539,0,1,2,84,0
179253,Prime Number,507670,0,0,2,50,0
179253,Exponents,508708,1,0,1,108,0
179255,"Angles - Obtuse, Acute, and Right",498691,1,0,1,102,0
179272,Equation Solving Two or Fewer Steps,87741,1,0,1,53,0
179272,Multiplication and Division Integers,94834,1,0,1,27,0
179305,Equation Solving More Than Two Steps,163509,1,0,1,60,0
179333,Multiplication and Division Integers,94834,0,0,2,102,0
179346,Addition and Subtraction Fractions,53792,0,2,1,116,0
179351,Addition and Subtraction Fractions,409693,0,3,9,745,0
179351,Multiplication Fractions,54143,1,0,1,60,0
179351,Multiplication and Division Integers,54448,1,0,1,53,0
179363,Division Fractions,87058,1,0,1,52,0
179367,Equation Solving Two or Fewer Steps,87998,1,0,1,69,0
179425,Multiplication and Division Positive Decimals,341690,0,2,2,74,0
179430,Solving for a variable,342565,1,0,1,78,0
179438,Equation Solving Two or Fewer Steps,609347,0,0,1,105,0
179438,Box and Whisker,289538,1,0,1,16,0
179439,Ordering Integers,66634,1,0,1,104,0
179439,Volume Rectangular Prism,131484,0,2,2,112,0
179439,Distributive Property,161698,0,0,1,28,0
179440,Percent Of,85107,0,0,1,279,0
179443,Equation Solving Two or Fewer Steps,122098,1,0,1,51,0
179443,Surface Area Rectangular Prism,127439,1,0,1,105,0
179445,Surface Area Cylinder,126306,0,4,3,221,0
179447,Equation Solving Two or Fewer Steps,122054,1,0,1,67,0
179447,Equation Solving Two or Fewer Steps,94678,0,0,1,47,0
179447,Percent Increase or Decrease,365506,0,3,2,31,0
179447,Unit Conversion Within a System,123902,1,0,1,162,0
179448,Equation Solving Two or Fewer Steps,122098,0,2,5,221,0
179448,Solving for a variable,55255,0,4,2,275,0
179448,Recognize Linear Pattern,122247,1,0,1,63,0
179449,Area Triangle,91391,1,0,1,76,0
179451,Counting Methods,93704,1,0,1,25,0
179452,Percent Of,335264,1,0,1,127,0
179453,Counting Methods,93649,1,0,1,66,0
179453,Surface Area Rectangular Prism,127424,0,0,1,71,0
179454,Counting Methods,230561,1,0,1,48,0
179454,Surface Area Cylinder,126301,0,4,1,97,0
179455,Unit Conversion Within a System,123942,0,0,1,553,0
179455,Write Linear Equation from Situation,49703,1,0,1,437,0
179455,Equation Solving Two or Fewer Steps,94673,0,0,1,21,0
179456,Conversion of Fraction Decimals Percents,562169,1,0,1,119,0
179456,Counting Methods,93715,0,0,3,79,0
179456,Distributive Property,161669,1,0,1,108,0
179458,Addition and Subtraction Fractions,417297,0,3,7,230,0
179461,Mean,335151,0,0,4,306,0
179472,Conversion of Fraction Decimals Percents,334803,1,0,1,130,0
179472,Equation Solving Two or Fewer Steps,122083,0,0,1,175,0
179473,Addition and Subtraction Fractions,418947,0,3,2,78,0
179477,Addition and Subtraction Fractions,419656,0,1,4,742,0
179481,Proportion,87352,0,0,4,16,0
179487,Exponents,4003,1,0,1,35,0
179490,Multiplication and Division Integers,94845,1,0,1,37,0
179498,"Angles - Obtuse, Acute, and Right",569207,0,0,1,46,0
179522,Multiplication and Division Integers,54214,0,0,2,75,0
179533,Addition and Subtraction Fractions,419645,1,0,1,356,0
179536,Addition and Subtraction Fractions,58805,1,0,1,42,0
179537,Finding Slope From Equation,129558,1,0,1,14,0
179539,Ordering Real Numbers,37646,1,0,1,41,0
179544,Combining Like Terms,248666,0,0,2,133,0
179546,Multiplication and Division Integers,54523,0,0,4,40,0
179551,Addition and Subtraction Fractions,371810,1,0,1,60,0
179557,Volume Rectangular Prism,530623,0,1,6,34,0
179557,Multiplying non Monomial Polynomials,219401,1,0,1,60,0
179558,"Parts of a Polyomial, Terms, Coefficient, Monomial, Exponent, Variable",162105,1,0,1,10,0
179559,Write Linear Equation from Graph,423091,1,0,1,57,0
179560,Solving Inequalities,630998,1,0,1,43,0
179562,Division Fractions,530534,1,0,1,72,0
179562,Finding y-intercept from Linear Equation,137282,1,0,1,30,0
179562,Solving Inequalities,642254,0,0,2,135,0
179564,Finding Slope From Situation,148819,1,0,1,283,0
179565,Finding Slope From Situation,148813,1,0,1,228,0
179567,Addition and Subtraction Fractions,530478,0,0,5,350,0
179568,Simplifying Expressions positive exponents,148987,1,0,1,24,0
179570,Solving Systems of Linear Equations,619469,0,1,2,333,0
179572,Finding Slope from Ordered Pairs,536289,1,0,1,106,0
179572,Write Linear Equation from Graph,423009,1,0,1,84,0
179573,Equation Solving Two or Fewer Steps,533022,0,1,3,56,0
179573,Finding Slope From Equation,129568,1,0,1,54,0
179574,Subtraction Whole Numbers,186437,0,0,2,97,0
179575,Write Linear Equation from Ordered Pairs,167325,1,0,1,43,0
179575,Write Linear Equation from Ordered Pairs,167318,0,4,14,403,0
179581,Least Common Multiple,246935,1,0,1,79,0
179581,Scale Factor,86258,1,0,1,156,0
179581,Proportion,86957,1,0,1,46,0
179593,Median,256605,1,0,1,105,0
179600,Equivalent Fractions,397737,0,2,3,100,0
179601,Median,91125,1,0,1,166,0
179615,Distributive Property,187160,1,0,1,43,0
179646,Distributive Property,161756,0,3,2,107,0
179647,Equation Solving Two or Fewer Steps,122042,0,0,1,146,0
179648,Multiplication and Division Integers,94833,1,0,1,45,0
179649,Multiplication and Division Positive Decimals,335418,1,0,1,142,0
179649,Write Linear Equation from Situation,49700,1,0,1,80,0
179649,Surface Area Rectangular Prism,127615,0,3,2,90,0
179650,Pattern Finding ,172880,0,0,1,86,0
179650,Solving for a variable,55306,0,4,3,282,0
179650,Histogram as Table or Graph,93113,1,0,1,118,0
179651,Equation Solving Two or Fewer Steps,94675,0,3,2,38,0
179651,Scale Factor,86260,1,0,1,113,0
179651,Finding Percents,85218,1,0,1,51,0
179651,Counting Methods,93718,1,0,1,40,0
179651,Unit Conversion Within a System,123866,1,0,1,31,0
179651,Percent Increase or Decrease,365451,1,0,1,428,0
179654,Calculations with Similar Figures,86500,1,0,1,85,0
179654,Calculations with Similar Figures,95005,0,0,1,80,0
179658,Division Fractions,87059,1,0,1,99,0
179661,Ordering Integers,53282,1,0,1,125,0
179662,Unit Conversion Within a System,123930,0,0,1,104,0
179664,Conversion of Fraction Decimals Percents,85849,1,0,1,66,0
179664,Multiplication Fractions,86893,0,3,4,90,0
179664,Unit Conversion Within a System,123942,1,0,1,27,0
179664,Addition and Subtraction Fractions,86626,1,0,1,121,0
179668,Proportion,86997,1,0,1,111,0
179668,Area Triangle,91386,0,3,2,76,0
179668,Percent Increase or Decrease,365508,0,0,1,95,0
179668,Perimeter of a Polygon,171602,0,4,1,24,0
179668,Angles on Parallel Lines Cut by a Transversal,88928,0,2,3,21,0
179669,Order of Operations All,543769,1,0,1,28,0
179669,Multiplication and Division Integers,94823,1,0,1,53,0
179676,Multiplication and Division Integers,524275,1,0,1,46,0
179681,Rounding,568984,1,0,1,59,0
179684,Rounding,568934,0,0,1,55,0
179684,Area Rectangle,672528,0,2,1,37,0
179685,Interior Angles Triangle,661581,1,0,1,77,0
179689,"Angles - Obtuse, Acute, and Right",551826,0,0,2,43,0
179690,Angles on Parallel Lines Cut by a Transversal,569652,0,0,1,64,0
179693,Area Trapezoid,637272,1,0,1,178,0
179694,Area Parallelogram,672540,1,0,1,36,0
179701,Multiplication and Division Positive Decimals,341624,1,0,1,289,0
179720,Division Fractions,87125,1,0,1,55,0
179723,Addition and Subtraction Fractions,419649,1,0,1,164,0
179726,Exponents,188630,1,0,1,21,0
179728,Multiplication and Division Positive Decimals,335428,0,1,2,211,0
179743,Conversion of Fraction Decimals Percents,84959,1,0,1,9,0
179744,Addition and Subtraction Fractions,86354,1,0,1,78,0
179744,Proportion,87329,1,0,1,25,0
179746,Division Fractions,87088,1,0,1,79,0
179746,Circumference ,89586,1,0,1,181,0
179747,Surface Area Sphere,126746,1,0,1,79,0
179748,Unit Conversion Within a System,123569,0,0,1,69,0
179749,Conversion of Fraction Decimals Percents,334792,0,0,1,117,0
179749,Circumference ,89472,1,0,1,92,0
179749,Percent Increase or Decrease,365494,1,0,1,54,0
179750,Conversion of Fraction Decimals Percents,334885,1,0,1,22,0
179750,Median,91149,0,3,4,199,0
179751,Addition and Subtraction Positive Decimals,187657,1,0,1,47,0
179751,Unit Conversion Within a System,123710,1,0,1,149,0
179751,Multiplication and Division Positive Decimals,335435,0,0,1,104,0
179751,Probability of a Single Event,119326,1,0,1,109,0
179752,Surface Area Cylinder,126317,1,0,1,366,0
179753,Ordering Positive Decimals,85691,1,0,1,26,0
